,Date,Nitrogen dioxide,Nitrogen oxides as nitrogen dioxide,Status.1,Nitrogen dioxide.1,Status.2,Nitrogen oxides as nitrogen dioxide.1,Status.3,Nitrogen dioxide.2,Status.4,Nitrogen oxides as nitrogen dioxide.2,Status.5,Sulphur dioxide,Status.6,Carbon monoxide,Status.7,PM10 particulate matter (Hourly measured),Status.8
3997,2013-02-13,12,14,V ugm-3,0,V ugm-3,0,V ugm-3,24,V ugm-3,46,V ugm-3,4,V ugm-3,0,,0,
3998,2013-02-14,4,4,V ugm-3,0,V ugm-3,0,V ugm-3,24,V ugm-3,45,V ugm-3,6,V ugm-3,0,,0,
3999,2013-02-15,2,3,V ugm-3,0,V ugm-3,0,V ugm-3,24,V ugm-3,40,V ugm-3,4,V ugm-3,0,,0,
4000,2013-02-16,4,5,V ugm-3,0,V ugm-3,0,V ugm-3,34,V ugm-3,65,V ugm-3,4,V ugm-3,0,,0,
4001,2013-02-17,8,9,V ugm-3,0,V ugm-3,0,V ugm-3,24,V ugm-3,40,V ugm-3,4,V ugm-3,0,,0,
4002,2013-02-18,18,20,V ugm-3,0,V ugm-3,0,V ugm-3,43,V ugm-3,91,V ugm-3,6,V ugm-3,0,,0,
4003,2013-02-19,11,13,V ugm-3,0,V ugm-3,0,V ugm-3,54,V ugm-3,158,V ugm-3,8,V ugm-3,0,,0,
4004,2013-02-20,18,21,V ugm-3,0,V ugm-3,0,V ugm-3,34,V ugm-3,64,V ugm-3,4,V ugm-3,0,,0,
4005,2013-02-21,5,6,V ugm-3,0,V ugm-3,0,V ugm-3,20,V ugm-3,40,V ugm-3,3,V ugm-3,0,,0,
4006,2013-02-22,5,6,V ugm-3,0,V ugm-3,0,V ugm-3,45,V ugm-3,96,V ugm-3,4,V ugm-3,0,,0,
4007,2013-02-23,8,9,V ugm-3,0,V ugm-3,0,V ugm-3,41,V ugm-3,75,V ugm-3,5,V ugm-3,0,,0,
4008,2013-02-24,6,7,V ugm-3,0,V ugm-3,0,V ugm-3,25,V ugm-3,35,V ugm-3,3,V ugm-3,0,,0,
4009,2013-02-25,9,10,V ugm-3,0,V ugm-3,0,V ugm-3,31,V ugm-3,50,V ugm-3,4,V ugm-3,0,,0,
4010,2013-02-26,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,46,V ugm-3,104,V ugm-3,5,V ugm-3,0,,0,
4011,2013-02-27,0,0,V ugm-3,37,V ugm-3,52,V ugm-3,59,V ugm-3,130,V ugm-3,14,V ugm-3,0,,0,
4012,2013-02-28,29,33,V ugm-3,39,V ugm-3,69,V ugm-3,61,V ugm-3,129,V ugm-3,10,V ugm-3,0,,0,
4013,2013-03-01,11,12,V ugm-3,28,V ugm-3,32,V ugm-3,54,V ugm-3,104,V ugm-3,6,V ugm-3,0,,0,
4014,2013-03-02,9,10,V ugm-3,19,V ugm-3,23,V ugm-3,39,V ugm-3,61,V ugm-3,4,V ugm-3,0,,0,
4015,2013-03-03,5,6,V ugm-3,18,V ugm-3,23,V ugm-3,29,V ugm-3,48,V ugm-3,2,V ugm-3,0,,0,
4016,2013-03-04,12,13,V ugm-3,25,V ugm-3,30,V ugm-3,38,V ugm-3,73,V ugm-3,5,V ugm-3,0,,0,
4017,2013-03-05,24,29,V ugm-3,45,V ugm-3,95,V ugm-3,50,V ugm-3,126,V ugm-3,8,V ugm-3,0,,0,
4018,2013-03-06,35,43,V ugm-3,45,V ugm-3,69,V ugm-3,48,V ugm-3,108,V ugm-3,8,V ugm-3,0,,0,
4019,2013-03-07,38,47,V ugm-3,0,V ugm-3,0,V ugm-3,52,V ugm-3,117,V ugm-3,9,V ugm-3,0,,0,
4020,2013-03-08,37,53,V ugm-3,0,V ugm-3,0,V ugm-3,51,V ugm-3,119,V ugm-3,9,V ugm-3,0,,0,
4021,2013-03-09,22,25,V ugm-3,26,V ugm-3,32,V ugm-3,34,V ugm-3,70,V ugm-3,7,V ugm-3,0,,0,
4022,2013-03-10,6,7,V ugm-3,11,V ugm-3,13,V ugm-3,20,V ugm-3,33,V ugm-3,4,V ugm-3,0,,0,
4023,2013-03-11,3,4,V ugm-3,19,V ugm-3,21,V ugm-3,28,V ugm-3,52,V ugm-3,6,V ugm-3,0,,0,
4024,2013-03-12,4,5,V ugm-3,9,V ugm-3,10,V ugm-3,20,V ugm-3,33,V ugm-3,4,V ugm-3,0,,0,
4025,2013-03-13,2,2,V ugm-3,15,V ugm-3,16,V ugm-3,22,V ugm-3,33,V ugm-3,5,V ugm-3,0,,0,
4026,2013-03-14,1,2,V ugm-3,12,V ugm-3,18,V ugm-3,14,V ugm-3,23,V ugm-3,4,V ugm-3,0,,0,
4027,2013-03-15,1,1,V ugm-3,9,V ugm-3,11,V ugm-3,25,V ugm-3,44,V ugm-3,7,V ugm-3,0,,0,
4028,2013-03-16,2,3,V ugm-3,8,V ugm-3,9,V ugm-3,24,V ugm-3,41,V ugm-3,9,V ugm-3,0,,0,
4029,2013-03-17,2,2,V ugm-3,14,V ugm-3,20,V ugm-3,29,V ugm-3,52,V ugm-3,9,V ugm-3,0,,0,
4030,2013-03-18,7,8,V ugm-3,29,V ugm-3,36,V ugm-3,42,V ugm-3,93,V ugm-3,10,V ugm-3,0,,0,
4031,2013-03-19,12,13,V ugm-3,35,V ugm-3,41,V ugm-3,46,V ugm-3,89,V ugm-3,8,V ugm-3,0,,0,
4032,2013-03-20,12,13,V ugm-3,24,V ugm-3,27,V ugm-3,39,V ugm-3,74,V ugm-3,6,V ugm-3,0,,0,
4033,2013-03-21,9,10,V ugm-3,15,V ugm-3,17,V ugm-3,22,V ugm-3,41,V ugm-3,4,V ugm-3,0,,0,
4034,2013-03-22,17,20,V ugm-3,18,V ugm-3,20,V ugm-3,16,V ugm-3,26,V ugm-3,4,V ugm-3,0,,0,
4035,2013-03-23,9,10,V ugm-3,15,V ugm-3,17,V ugm-3,11,V ugm-3,17,V ugm-3,3,V ugm-3,0,,0,
4036,2013-03-24,5,6,V ugm-3,12,V ugm-3,14,V ugm-3,12,V ugm-3,20,V ugm-3,3,V ugm-3,0,,0,
4037,2013-03-25,6,8,V ugm-3,10,V ugm-3,12,V ugm-3,18,V ugm-3,31,V ugm-3,3,V ugm-3,0,,0,
4038,2013-03-26,8,9,V ugm-3,17,V ugm-3,19,V ugm-3,27,V ugm-3,48,V ugm-3,3,V ugm-3,0,,0,
4039,2013-03-27,10,12,V ugm-3,28,V ugm-3,32,V ugm-3,39,V ugm-3,69,V ugm-3,4,V ugm-3,0,,0,
4040,2013-03-28,11,13,V ugm-3,23,V ugm-3,27,V ugm-3,40,V ugm-3,66,V ugm-3,5,V ugm-3,0,,0,
4041,2013-03-29,5,6,V ugm-3,19,V ugm-3,22,V ugm-3,28,V ugm-3,44,V ugm-3,5,V ugm-3,0,,0,
4042,2013-03-30,9,11,V ugm-3,32,V ugm-3,37,V ugm-3,43,V ugm-3,69,V ugm-3,5,V ugm-3,0,,0,
4043,2013-03-31,5,6,V ugm-3,19,V ugm-3,22,V ugm-3,21,V ugm-3,28,V ugm-3,3,V ugm-3,0,,0,
4044,2013-04-01,4,5,V ugm-3,11,V ugm-3,13,V ugm-3,18,V ugm-3,25,V ugm-3,1,V ugm-3,0,,0,
4045,2013-04-02,7,9,V ugm-3,30,V ugm-3,39,V ugm-3,47,V ugm-3,79,V ugm-3,1,V ugm-3,0,,0,
4046,2013-04-03,7,9,V ugm-3,28,V ugm-3,37,V ugm-3,39,V ugm-3,60,V ugm-3,1,V ugm-3,0,,0,
4047,2013-04-04,6,7,V ugm-3,18,V ugm-3,21,V ugm-3,31,V ugm-3,47,V ugm-3,2,V ugm-3,0,,0,
4048,2013-04-05,7,9,V ugm-3,15,V ugm-3,17,V ugm-3,36,V ugm-3,55,V ugm-3,2,V ugm-3,0,,0,
4049,2013-04-06,6,8,V ugm-3,18,V ugm-3,20,V ugm-3,31,V ugm-3,40,V ugm-3,3,V ugm-3,0,,0,
4050,2013-04-07,6,7,V ugm-3,20,V ugm-3,24,V ugm-3,26,V ugm-3,36,V ugm-3,1,V ugm-3,0,,0,
4051,2013-04-08,12,14,V ugm-3,22,V ugm-3,26,V ugm-3,34,V ugm-3,57,V ugm-3,4,V ugm-3,0,,0,
4052,2013-04-09,15,17,V ugm-3,22,V ugm-3,24,V ugm-3,34,V ugm-3,62,V ugm-3,5,V ugm-3,0,,0,
4053,2013-04-10,16,17,V ugm-3,33,V ugm-3,37,V ugm-3,41,V ugm-3,67,V ugm-3,6,V ugm-3,0,,0,
4054,2013-04-11,10,11,V ugm-3,35,V ugm-3,39,V ugm-3,40,V ugm-3,67,V ugm-3,5,V ugm-3,0,,0,
4055,2013-04-12,6,7,V ugm-3,22,V ugm-3,25,V ugm-3,29,V ugm-3,46,V ugm-3,5,V ugm-3,0,,0,
4056,2013-04-13,5,5,V ugm-3,10,V ugm-3,11,V ugm-3,25,V ugm-3,41,V ugm-3,4,V ugm-3,0,,0,
4057,2013-04-14,4,4,V ugm-3,3,V ugm-3,4,V ugm-3,8,V ugm-3,10,V ugm-3,4,V ugm-3,0,,0,
4058,2013-04-15,3,3,V ugm-3,3,V ugm-3,4,V ugm-3,12,V ugm-3,16,V ugm-3,3,V ugm-3,0,,0,
4059,2013-04-16,1,2,V ugm-3,2,V ugm-3,3,V ugm-3,8,V ugm-3,9,V ugm-3,3,V ugm-3,0,,0,
4060,2013-04-17,4,4,V ugm-3,4,V ugm-3,5,V ugm-3,14,V ugm-3,22,V ugm-3,4,V ugm-3,0,,0,
4061,2013-04-18,1,1,V ugm-3,2,V ugm-3,3,V ugm-3,3,V ugm-3,4,V ugm-3,3,V ugm-3,0,,0,
4062,2013-04-19,3,3,V ugm-3,9,V ugm-3,10,V ugm-3,19,V ugm-3,26,V ugm-3,-1,V ugm-3,0,,0,
4063,2013-04-20,5,6,V ugm-3,8,V ugm-3,10,V ugm-3,22,V ugm-3,36,V ugm-3,-1,V ugm-3,0,,0,
4064,2013-04-21,2,2,V ugm-3,4,V ugm-3,5,V ugm-3,9,V ugm-3,12,V ugm-3,1,V ugm-3,0,,0,
4065,2013-04-22,2,2,V ugm-3,4,V ugm-3,5,V ugm-3,10,V ugm-3,17,V ugm-3,3,V ugm-3,0,,0,
4066,2013-04-23,2,3,V ugm-3,3,V ugm-3,5,V ugm-3,5,V ugm-3,6,V ugm-3,1,V ugm-3,0,,0,
4067,2013-04-24,2,3,V ugm-3,4,V ugm-3,5,V ugm-3,13,V ugm-3,18,V ugm-3,1,V ugm-3,0,,0,
4068,2013-04-25,2,3,V ugm-3,8,V ugm-3,10,V ugm-3,18,V ugm-3,29,V ugm-3,2,V ugm-3,0,,0,
4069,2013-04-26,2,2,V ugm-3,3,V ugm-3,4,V ugm-3,9,V ugm-3,12,V ugm-3,2,V ugm-3,0,,0,
4070,2013-04-27,3,3,V ugm-3,5,V ugm-3,6,V ugm-3,18,V ugm-3,26,V ugm-3,2,V ugm-3,0,,0,
4071,2013-04-28,1,2,V ugm-3,3,V ugm-3,4,V ugm-3,5,V ugm-3,6,V ugm-3,3,V ugm-3,0,,0,
4072,2013-04-29,1,2,V ugm-3,3,V ugm-3,4,V ugm-3,9,V ugm-3,12,V ugm-3,2,V ugm-3,0,,0,
4073,2013-04-30,4,5,V ugm-3,8,V ugm-3,10,V ugm-3,26,V ugm-3,41,V ugm-3,1,V ugm-3,0,,0,
4074,2013-05-01,4,5,V ugm-3,9,V ugm-3,11,V ugm-3,27,V ugm-3,44,V ugm-3,1,V ugm-3,0,,0,
4075,2013-05-02,4,4,V ugm-3,13,V ugm-3,15,V ugm-3,34,V ugm-3,53,V ugm-3,3,V ugm-3,0,,0,
4076,2013-05-03,2,2,V ugm-3,3,V ugm-3,4,V ugm-3,11,V ugm-3,15,V ugm-3,2,V ugm-3,0,,0,
4077,2013-05-04,2,2,V ugm-3,2,V ugm-3,3,V ugm-3,8,V ugm-3,9,V ugm-3,2,V ugm-3,0,,0,
4078,2013-05-05,2,2,V ugm-3,2,V ugm-3,3,V ugm-3,7,V ugm-3,8,V ugm-3,-1,V ugm-3,0,,0,
4079,2013-05-06,3,4,V ugm-3,7,V ugm-3,9,V ugm-3,19,V ugm-3,26,V ugm-3,-0,V ugm-3,0,,0,
4080,2013-05-07,7,8,V ugm-3,14,V ugm-3,17,V ugm-3,27,V ugm-3,44,V ugm-3,2,V ugm-3,0,,0,
4081,2013-05-08,4,5,V ugm-3,7,V ugm-3,8,V ugm-3,14,V ugm-3,21,V ugm-3,3,V ugm-3,0,,0,
4082,2013-05-09,1,2,V ugm-3,3,V ugm-3,4,V ugm-3,12,V ugm-3,21,V ugm-3,3,V ugm-3,0,,0,
4083,2013-05-10,1,2,V ugm-3,3,V ugm-3,4,V ugm-3,7,V ugm-3,10,V ugm-3,2,V ugm-3,0,,0,
4084,2013-05-11,1,2,V ugm-3,3,V ugm-3,4,V ugm-3,5,V ugm-3,5,V ugm-3,1,V ugm-3,0,,0,
4085,2013-05-12,1,1,V ugm-3,3,V ugm-3,4,V ugm-3,4,V ugm-3,5,V ugm-3,1,V ugm-3,0,,0,
4086,2013-05-13,1,1,V ugm-3,3,V ugm-3,4,V ugm-3,5,V ugm-3,7,V ugm-3,1,V ugm-3,0,,0,
4087,2013-05-14,2,3,V ugm-3,8,V ugm-3,9,V ugm-3,19,V ugm-3,32,V ugm-3,3,V ugm-3,0,,0,
4088,2013-05-15,3,3,V ugm-3,6,V ugm-3,8,V ugm-3,11,V ugm-3,14,V ugm-3,5,V ugm-3,0,,0,
4089,2013-05-16,3,3,V ugm-3,7,V ugm-3,9,V ugm-3,22,V ugm-3,37,V ugm-3,4,V ugm-3,0,,0,
4090,2013-05-17,8,9,V ugm-3,16,V ugm-3,19,V ugm-3,34,V ugm-3,57,V ugm-3,4,V ugm-3,0,,0,
4091,2013-05-18,4,4,V ugm-3,7,V ugm-3,8,V ugm-3,14,V ugm-3,18,V ugm-3,2,V ugm-3,0,,0,
4092,2013-05-19,4,5,V ugm-3,7,V ugm-3,9,V ugm-3,13,V ugm-3,17,V ugm-3,2,V ugm-3,0,,0,
4093,2013-05-20,3,3,V ugm-3,5,V ugm-3,6,V ugm-3,12,V ugm-3,15,V ugm-3,1,V ugm-3,0,,0,
4094,2013-05-21,2,2,V ugm-3,4,V ugm-3,5,V ugm-3,10,V ugm-3,13,V ugm-3,0,V ugm-3,0,,0,
4095,2013-05-22,1,2,V ugm-3,2,V ugm-3,3,V ugm-3,8,V ugm-3,10,V ugm-3,-0,V ugm-3,0,,0,
4096,2013-05-23,0,1,V ugm-3,0,V ugm-3,0,V ugm-3,10,V ugm-3,15,V ugm-3,0,V ugm-3,0,,0,
4097,2013-05-24,2,3,V ugm-3,7,V ugm-3,9,V ugm-3,20,V ugm-3,31,V ugm-3,2,V ugm-3,0,,0,
4098,2013-05-25,5,6,V ugm-3,9,V ugm-3,11,V ugm-3,23,V ugm-3,31,V ugm-3,4,V ugm-3,0,,0,
4099,2013-05-26,3,4,V ugm-3,6,V ugm-3,8,V ugm-3,11,V ugm-3,14,V ugm-3,1,V ugm-3,0,,0,
4100,2013-05-27,3,4,V ugm-3,2,V ugm-3,3,V ugm-3,11,V ugm-3,15,V ugm-3,4,V ugm-3,0,,0,
4101,2013-05-28,6,7,V ugm-3,16,V ugm-3,17,V ugm-3,31,V ugm-3,45,V ugm-3,5,V ugm-3,0,,0,
4102,2013-05-29,7,7,V ugm-3,12,V ugm-3,13,V ugm-3,24,V ugm-3,32,V ugm-3,4,V ugm-3,0,,0,
4103,2013-05-30,4,4,V ugm-3,5,V ugm-3,6,V ugm-3,18,V ugm-3,23,V ugm-3,2,V ugm-3,0,,0,
4104,2013-05-31,3,4,V ugm-3,4,V ugm-3,5,V ugm-3,20,V ugm-3,31,V ugm-3,1,V ugm-3,0,,0,
4105,2013-06-01,2,2,V ugm-3,2,V ugm-3,3,V ugm-3,7,V ugm-3,10,V ugm-3,-0,V ugm-3,0,,0,
4106,2013-06-02,2,3,V ugm-3,2,V ugm-3,3,V ugm-3,11,V ugm-3,14,V ugm-3,-1,V ugm-3,0,,0,
4107,2013-06-03,8,10,V ugm-3,8,V ugm-3,11,V ugm-3,26,V ugm-3,38,V ugm-3,1,V ugm-3,0,,0,
4108,2013-06-04,10,13,V ugm-3,12,V ugm-3,16,V ugm-3,28,V ugm-3,45,V ugm-3,3,V ugm-3,0,,0,
4109,2013-06-05,14,17,V ugm-3,13,V ugm-3,18,V ugm-3,26,V ugm-3,47,V ugm-3,3,V ugm-3,0,,0,
4110,2013-06-06,10,14,V ugm-3,14,V ugm-3,18,V ugm-3,25,V ugm-3,43,V ugm-3,1,V ugm-3,0,,0,
4111,2013-06-07,9,12,V ugm-3,14,V ugm-3,18,V ugm-3,29,V ugm-3,48,V ugm-3,2,V ugm-3,0,,0,
4112,2013-06-08,10,12,V ugm-3,10,V ugm-3,11,V ugm-3,18,V ugm-3,27,V ugm-3,3,V ugm-3,0,,0,
4113,2013-06-09,8,10,V ugm-3,8,V ugm-3,10,V ugm-3,13,V ugm-3,18,V ugm-3,2,V ugm-3,0,,0,
4114,2013-06-10,6,7,V ugm-3,10,V ugm-3,12,V ugm-3,22,V ugm-3,37,V ugm-3,3,V ugm-3,0,,0,
4115,2013-06-11,6,7,V ugm-3,9,V ugm-3,11,V ugm-3,22,V ugm-3,38,V ugm-3,4,V ugm-3,0,,0,
4116,2013-06-12,3,4,V ugm-3,4,V ugm-3,5,V ugm-3,19,V ugm-3,36,V ugm-3,5,V ugm-3,0,,0,
4117,2013-06-13,2,2,V ugm-3,3,V ugm-3,4,V ugm-3,8,V ugm-3,13,V ugm-3,5,V ugm-3,0,,0,
4118,2013-06-14,2,3,V ugm-3,3,V ugm-3,4,V ugm-3,20,V ugm-3,35,V ugm-3,4,V ugm-3,0,,0,
4119,2013-06-15,1,1,V ugm-3,1,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,5,V ugm-3,0,,0,
4120,2013-06-16,2,3,V ugm-3,3,V ugm-3,4,V ugm-3,8,V ugm-3,12,V ugm-3,4,V ugm-3,0,,0,
4121,2013-06-17,10,12,V ugm-3,13,V ugm-3,15,V ugm-3,30,V ugm-3,47,V ugm-3,4,V ugm-3,0,,0,
4122,2013-06-18,9,11,V ugm-3,11,V ugm-3,13,V ugm-3,29,V ugm-3,41,V ugm-3,5,V ugm-3,0,,0,
4123,2013-06-19,6,7,V ugm-3,6,V ugm-3,7,V ugm-3,26,V ugm-3,39,V ugm-3,4,V ugm-3,0,,0,
4124,2013-06-20,13,15,V ugm-3,18,V ugm-3,21,V ugm-3,37,V ugm-3,55,V ugm-3,5,V ugm-3,0,,0,
4125,2013-06-21,5,6,V ugm-3,5,V ugm-3,6,V ugm-3,18,V ugm-3,27,V ugm-3,5,V ugm-3,0,,0,
4126,2013-06-22,2,3,V ugm-3,2,V ugm-3,3,V ugm-3,8,V ugm-3,13,V ugm-3,7,V ugm-3,0,,0,
4127,2013-06-23,2,2,V ugm-3,1,V ugm-3,2,V ugm-3,3,V ugm-3,3,V ugm-3,5,V ugm-3,0,,0,
4128,2013-06-24,2,3,V ugm-3,0,V ugm-3,0,V ugm-3,7,V ugm-3,10,V ugm-3,2,V ugm-3,0,,0,
4129,2013-06-25,3,4,V ugm-3,0,V ugm-3,0,V ugm-3,23,V ugm-3,37,V ugm-3,1,V ugm-3,0,,0,
4130,2013-06-26,4,4,V ugm-3,6,V ugm-3,7,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
4131,2013-06-27,3,4,V ugm-3,5,V ugm-3,6,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
4132,2013-06-28,3,4,V ugm-3,3,V ugm-3,4,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
4133,2013-06-29,3,3,V ugm-3,2,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,1,V ugm-3,0,,0,
4134,2013-06-30,2,2,V ugm-3,1,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,2,V ugm-3,0,,0,
4135,2013-07-01,1,1,V ugm-3,3,V ugm-3,5,V ugm-3,14,V ugm-3,23,V ugm-3,1,V ugm-3,0,,0,
4136,2013-07-02,2,3,V ugm-3,5,V ugm-3,7,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,0,,0,
4137,2013-07-03,1,2,V ugm-3,2,V ugm-3,4,V ugm-3,0,V ugm-3,0,V ugm-3,5,V ugm-3,0,,0,
4138,2013-07-04,1,1,V ugm-3,2,V ugm-3,4,V ugm-3,7,V ugm-3,14,V ugm-3,3,V ugm-3,0,,0,
4139,2013-07-05,2,3,V ugm-3,9,V ugm-3,11,V ugm-3,28,V ugm-3,47,V ugm-3,2,V ugm-3,0,,0,
4140,2013-07-06,3,4,V ugm-3,9,V ugm-3,12,V ugm-3,25,V ugm-3,38,V ugm-3,3,V ugm-3,0,,0,
4141,2013-07-07,2,3,V ugm-3,5,V ugm-3,6,V ugm-3,15,V ugm-3,21,V ugm-3,1,V ugm-3,0,,0,
4142,2013-07-08,8,10,V ugm-3,16,V ugm-3,19,V ugm-3,30,V ugm-3,48,V ugm-3,4,V ugm-3,0,,0,
4143,2013-07-09,5,7,V ugm-3,12,V ugm-3,15,V ugm-3,23,V ugm-3,35,V ugm-3,3,V ugm-3,0,,0,
4144,2013-07-10,11,14,V ugm-3,15,V ugm-3,19,V ugm-3,28,V ugm-3,44,V ugm-3,3,V ugm-3,0,,0,
4145,2013-07-11,0,0,V ugm-3,17,V ugm-3,19,V ugm-3,28,V ugm-3,38,V ugm-3,2,V ugm-3,0,,0,
4146,2013-07-12,0,0,V ugm-3,13,V ugm-3,15,V ugm-3,34,V ugm-3,50,V ugm-3,3,V ugm-3,0,,0,
4147,2013-07-13,2,3,V ugm-3,7,V ugm-3,8,V ugm-3,23,V ugm-3,30,V ugm-3,2,V ugm-3,0,,0,
4148,2013-07-14,1,2,V ugm-3,4,V ugm-3,5,V ugm-3,13,V ugm-3,17,V ugm-3,1,V ugm-3,0,,0,
4149,2013-07-15,2,2,V ugm-3,8,V ugm-3,10,V ugm-3,22,V ugm-3,33,V ugm-3,2,V ugm-3,0,,0,
4150,2013-07-16,3,3,V ugm-3,7,V ugm-3,9,V ugm-3,20,V ugm-3,29,V ugm-3,2,V ugm-3,0,,0,
4151,2013-07-17,3,3,V ugm-3,8,V ugm-3,9,V ugm-3,19,V ugm-3,29,V ugm-3,1,V ugm-3,0,,0,
4152,2013-07-18,6,6,V ugm-3,9,V ugm-3,11,V ugm-3,28,V ugm-3,38,V ugm-3,3,V ugm-3,0,,0,
4153,2013-07-19,4,5,V ugm-3,12,V ugm-3,14,V ugm-3,30,V ugm-3,46,V ugm-3,3,V ugm-3,0,,0,
4154,2013-07-20,3,4,V ugm-3,9,V ugm-3,10,V ugm-3,15,V ugm-3,24,V ugm-3,2,V ugm-3,0,,0,
4155,2013-07-21,4,4,V ugm-3,6,V ugm-3,7,V ugm-3,10,V ugm-3,13,V ugm-3,2,V ugm-3,0,,0,
4156,2013-07-22,5,6,V ugm-3,10,V ugm-3,11,V ugm-3,27,V ugm-3,38,V ugm-3,3,V ugm-3,0,,0,
4157,2013-07-23,2,3,V ugm-3,11,V ugm-3,12,V ugm-3,26,V ugm-3,35,V ugm-3,1,V ugm-3,0,,0,
4158,2013-07-24,2,2,V ugm-3,9,V ugm-3,10,V ugm-3,16,V ugm-3,25,V ugm-3,1,V ugm-3,0,,0,
4159,2013-07-25,2,2,V ugm-3,4,V ugm-3,6,V ugm-3,12,V ugm-3,20,V ugm-3,2,V ugm-3,0,,0,
4160,2013-07-26,1,2,V ugm-3,6,V ugm-3,8,V ugm-3,23,V ugm-3,37,V ugm-3,2,V ugm-3,0,,0,
4161,2013-07-27,3,4,V ugm-3,9,V ugm-3,11,V ugm-3,21,V ugm-3,31,V ugm-3,6,V ugm-3,0,,0,
4162,2013-07-28,2,3,V ugm-3,3,V ugm-3,4,V ugm-3,7,V ugm-3,11,V ugm-3,3,V ugm-3,0,,0,
4163,2013-07-29,1,2,V ugm-3,3,V ugm-3,4,V ugm-3,7,V ugm-3,12,V ugm-3,2,V ugm-3,0,,0,
4164,2013-07-30,1,2,V ugm-3,2,V ugm-3,3,V ugm-3,0,V ugm-3,0,V ugm-3,1,V ugm-3,0,,0,
4165,2013-07-31,1,2,V ugm-3,5,V ugm-3,8,V ugm-3,19,V ugm-3,46,V ugm-3,2,V ugm-3,0,,0,
4166,2013-08-01,3,4,V ugm-3,6,V ugm-3,7,V ugm-3,19,V ugm-3,32,V ugm-3,2,V ugm-3,0,,0,
4167,2013-08-02,2,3,V ugm-3,4,V ugm-3,5,V ugm-3,12,V ugm-3,23,V ugm-3,3,V ugm-3,0,,0,
4168,2013-08-03,1,1,V ugm-3,1,V ugm-3,2,V ugm-3,6,V ugm-3,10,V ugm-3,2,V ugm-3,0,,0,
4169,2013-08-04,2,2,V ugm-3,2,V ugm-3,3,V ugm-3,9,V ugm-3,16,V ugm-3,1,V ugm-3,0,,0,
4170,2013-08-05,1,2,V ugm-3,3,V ugm-3,4,V ugm-3,9,V ugm-3,15,V ugm-3,2,V ugm-3,0,,0,
4171,2013-08-06,1,2,V ugm-3,5,V ugm-3,7,V ugm-3,15,V ugm-3,24,V ugm-3,1,V ugm-3,0,,0,
4172,2013-08-07,7,9,V ugm-3,11,V ugm-3,14,V ugm-3,26,V ugm-3,45,V ugm-3,2,V ugm-3,0,,0,
4173,2013-08-08,5,6,V ugm-3,7,V ugm-3,9,V ugm-3,22,V ugm-3,37,V ugm-3,1,V ugm-3,0,,0,
4174,2013-08-09,2,3,V ugm-3,3,V ugm-3,3,V ugm-3,8,V ugm-3,11,V ugm-3,1,V ugm-3,0,,0,
4175,2013-08-10,2,2,V ugm-3,2,V ugm-3,3,V ugm-3,5,V ugm-3,7,V ugm-3,0,V ugm-3,0,,0,
4176,2013-08-11,1,2,V ugm-3,1,V ugm-3,2,V ugm-3,3,V ugm-3,4,V ugm-3,1,V ugm-3,0,,0,
4177,2013-08-12,1,2,V ugm-3,2,V ugm-3,3,V ugm-3,5,V ugm-3,8,V ugm-3,1,V ugm-3,0,,0,
4178,2013-08-13,1,2,V ugm-3,3,V ugm-3,4,V ugm-3,8,V ugm-3,12,V ugm-3,0,V ugm-3,0,,0,
4179,2013-08-14,3,5,V ugm-3,3,V ugm-3,4,V ugm-3,16,V ugm-3,33,V ugm-3,1,V ugm-3,0,,0,
4180,2013-08-15,1,2,V ugm-3,0,V ugm-3,1,V ugm-3,10,V ugm-3,20,V ugm-3,2,V ugm-3,0,,0,
4181,2013-08-16,1,2,V ugm-3,1,V ugm-3,2,V ugm-3,11,V ugm-3,20,V ugm-3,2,V ugm-3,0,,0,
4182,2013-08-17,1,1,V ugm-3,1,V ugm-3,2,V ugm-3,11,V ugm-3,22,V ugm-3,4,V ugm-3,0,,0,
4183,2013-08-18,0,1,V ugm-3,1,V ugm-3,2,V ugm-3,7,V ugm-3,11,V ugm-3,3,V ugm-3,0,,0,
4184,2013-08-19,1,2,V ugm-3,2,V ugm-3,3,V ugm-3,5,V ugm-3,8,V ugm-3,1,V ugm-3,0,,0,
4185,2013-08-20,1,2,V ugm-3,3,V ugm-3,5,V ugm-3,10,V ugm-3,17,V ugm-3,1,V ugm-3,0,,0,
4186,2013-08-21,1,2,V ugm-3,2,V ugm-3,2,V ugm-3,12,V ugm-3,24,V ugm-3,2,V ugm-3,0,,0,
4187,2013-08-22,3,4,V ugm-3,9,V ugm-3,11,V ugm-3,24,V ugm-3,43,V ugm-3,3,V ugm-3,0,,0,
